生命周期,商品,单位,数量,计量单位,报价金额,占总金额,成本金额,占总成本,销售毛利,占总毛利,毛利率,成本利润率,实际利润,实际利润率,主要供应商
,麦丽牌粗直纹花通意大利面(31B)500g,家乐福-上海金桥店,120,包,"1,911.78",0.00%,660,0.00%,"1,251.78",0.00%,65.50%,189.70%,"1,069.90",56.00%,
,麦丽牌粗直纹花通意大利面(31B)500g,家乐福-上海古北店,336,包,"5,145.52",0.00%,"1,848.00",0.00%,"3,297.52",0.00%,64.10%,178.40%,"2,818.39",54.80%,
,麦丽牌粗直纹花通意大利面(31B)500g,家乐福-上海徐泾店,24,包,374.49,0.00%,132,0.00%,242.49,0.00%,64.80%,183.70%,207.26,55.30%,
,麦丽牌粗直纹花通意大利面(31B)500g,家乐福-无锡宝利店,48,包,615.6,0.00%,264,0.00%,351.6,0.00%,57.10%,133.20%,300.51,48.80%,
,麦丽牌粗直纹花通意大利面(31B)500g,家乐福-海口南亚店,24,包,374.49,0.00%,132,0.00%,242.49,0.00%,64.80%,183.70%,207.26,55.30%,
,麦丽牌粗直纹花通意大利面(31B)500g,家乐福-海口金龙店,24,包,228.48,0.00%,132,0.00%,96.48,0.00%,42.20%,73.10%,82.46,36.10%,
,麦丽牌粗直纹花通意大利面(31B)500g,家乐福-广州万国店,24,包,374.49,0.00%,132,0.00%,242.49,0.00%,64.80%,183.70%,207.26,55.30%,
,麦丽牌粗直纹花通意大利面(31B)500g,家乐福-中山远洋店,24,包,387.6,0.00%,132,0.00%,255.6,0.00%,65.90%,193.60%,218.46,56.40%,
,麦丽牌粗直纹花通意大利面(31B)500g,家乐福-珠海吉大店,48,包,456,0.00%,264,0.00%,192,0.00%,42.10%,72.70%,164.1,36.00%,
,麦丽牌粗直纹花通意大利面(31B)500g,家乐福-厦门中国城店,24,包,374.49,0.00%,132,0.00%,242.49,0.00%,64.80%,183.70%,207.26,55.30%,
,麦丽牌粗直纹花通意大利面(31B)500g,家乐福-福州宝龙店,48,包,456.01,0.00%,264,0.00%,192.01,0.00%,42.10%,72.70%,164.11,36.00%,
,麦丽牌粗直纹花通意大利面(31B)500g,家乐福-北京马连道店,24,包,374.49,0.00%,132,0.00%,242.49,0.00%,64.80%,183.70%,207.26,55.30%,
,麦丽牌粗直纹花通意大利面(31B)500g,家乐福-北京中关村店,25,包,387.6,0.00%,137.5,0.00%,250.1,0.00%,64.50%,181.90%,213.76,55.10%,
,麦丽牌粗直纹花通意大利面(31B)500g,家乐福-北京双井店,96,包,"1,295.20",0.00%,528,0.00%,767.2,0.00%,59.20%,145.30%,655.73,50.60%,
,麦丽牌粗直纹花通意大利面(31B)500g,家乐福-北京四元桥店,48,包,696,0.00%,264,0.00%,432,0.00%,62.10%,163.60%,369.23,53.10%,
,麦丽牌粗直纹花通意大利面(31B)500g,上海翌恒网络科技有限公司,528,包,"6,554.52",0.00%,"2,904.00",0.00%,"3,650.52",0.00%,55.70%,125.70%,"3,120.10",47.60%,
,麦丽牌粗直纹花通意大利面(31B)500g,北京蒂玛丽宝,72,包,660.96,0.00%,396,0.00%,264.96,0.00%,40.10%,66.90%,226.46,34.30%,
,麦丽牌粗直纹花通意大利面(31B)500g,上海绿地优鲜超市有限公司,753,包,"10,918.58",0.00%,"4,141.50",0.00%,"6,777.08",0.10%,62.10%,163.60%,"5,792.38",53.10%,
,麦丽牌粗直纹花通意大利面(31B)500g,上海爱莲超市有限公司,119,包,"1,823.92",0.00%,654.5,0.00%,"1,169.42",0.00%,64.10%,178.70%,999.5,54.80%,
,麦丽牌粗直纹花通意大利面(31B)500g,台州古易进出口,24,包,244.8,0.00%,132,0.00%,112.8,0.00%,46.10%,85.50%,96.41,39.40%,
,麦丽牌粗直纹花通意大利面(31B)500g,百盛协信店,71,包,890.54,0.00%,390.5,0.00%,500.04,0.00%,56.20%,128.10%,427.38,48.00%,
,麦丽牌粗直纹花通意大利面(31B)500g,家乐福-海口鹏辉店,48,包,762.09,0.00%,264,0.00%,498.09,0.00%,65.40%,188.70%,425.72,55.90%,
,麦丽牌粗直纹花通意大利面(31B)500g,上海学枭,48,包,489.6,0.00%,264,0.00%,225.6,0.00%,46.10%,85.50%,192.82,39.40%,
,麦丽牌粗直纹花通意大利面(31B)500g,北京盒马,16,包,244.8,0.00%,88,0.00%,156.8,0.00%,64.10%,178.20%,134.02,54.70%,
,麦丽牌粗直纹花通意大利面(31B)500g,上海盒马,"1,104.00",包,"14,803.20",0.00%,"6,072.00",0.00%,"8,731.20",0.10%,59.00%,143.80%,"7,462.56",50.40%,
,麦丽牌粗直纹花通意大利面(31B)500g,哈尔滨致昂,216,包,"2,354.40",0.00%,"1,188.00",0.00%,"1,166.40",0.00%,49.50%,98.20%,996.92,42.30%,
,BREW110-MS 净水器,赫高餐饮设备(苏州)有限公司,300,套,"309,000.00",0.50%,"231,900.00",0.50%,"77,100.00",0.60%,25.00%,33.20%,"65,897.44",21.30%,
,乐家牌混合油橄榄果渣油1L,伊淘食品,24,瓶,647.76,0.00%,658.08,0.00%,-10.32,0.00%,-1.60%,-1.60%,-8.82,-1.40%,
,乐家牌混合油橄榄果渣油1L,上海甫田贸易有限公司,456,瓶,"17,188.74",0.00%,"12,503.52",0.00%,"4,685.22",0.00%,27.30%,37.50%,"4,004.46",23.30%,
,乐家牌混合油橄榄果渣油1L,珠海美味多,60,瓶,"1,746.00",0.00%,"1,645.20",0.00%,100.8,0.00%,5.80%,6.10%,86.15,4.90%,
,乐家牌混合油橄榄果渣油1L,北京蒂玛丽宝,180,瓶,"5,238.00",0.00%,"4,935.60",0.00%,302.4,0.00%,5.80%,6.10%,258.46,4.90%,
,乐家牌混合油橄榄果渣油1L,上海汐润企业管理有限公司,24,瓶,796.8,0.00%,658.08,0.00%,138.72,0.00%,17.40%,21.10%,118.56,14.90%,
,乐家牌混合油橄榄果渣油1L,北京盛康悦通,72,瓶,"2,095.20",0.00%,"1,974.24",0.00%,120.96,0.00%,5.80%,6.10%,103.38,4.90%,
,乐家牌混合油橄榄果渣油1L,欢乐便利店,6,瓶,211.68,0.00%,164.52,0.00%,47.16,0.00%,22.30%,28.70%,40.31,19.00%,
,乐家牌混合油橄榄果渣油1L,俊名投资,24,瓶,734.4,0.00%,658.08,0.00%,76.32,0.00%,10.40%,11.60%,65.23,8.90%,
,乐家牌混合油橄榄果渣油1L,精彩生活超市,12,瓶,471.96,0.00%,329.04,0.00%,142.92,0.00%,30.30%,43.40%,122.15,25.90%,
,艾格蒙樱桃番茄意大利面酱330g,久光虹桥店,21,瓶,291,0.00%,277.41,0.00%,13.59,0.00%,4.70%,4.90%,11.62,4.00%,
,艾格蒙樱桃番茄意大利面酱330g,全洲马当路店,108,瓶,"1,782.00",0.00%,"1,426.68",0.00%,355.32,0.00%,19.90%,24.90%,303.69,17.00%,
,艾格蒙樱桃番茄意大利面酱330g,百盛九海店,24,瓶,,,317.04,0.00%,-317.04,0.00%,,-100.00%,-270.97,,
,艾格蒙樱桃番茄意大利面酱330g,伊梭样品,"1,026.00",瓶,,,"13,553.46",0.00%,"-13,553.46",-0.10%,,-100.00%,"-11,584.15",,
,艾格蒙樱桃番茄意大利面酱330g,上海华润万家超市有限公司,-209,瓶,"-6,437.92",0.00%,"-2,760.89",0.00%,"-3,677.03",0.00%,57.10%,133.20%,"-3,142.76",48.80%,
,艾格蒙樱桃番茄意大利面酱330g,City Super环盛,15,瓶,,,198.15,0.00%,-198.15,0.00%,,-100.00%,-169.36,,
,艾格蒙樱桃番茄意大利面酱330g,久光静安店,117,瓶,198,0.00%,"1,545.57",0.00%,"-1,347.57",0.00%,-680.60%,-87.20%,"-1,151.77",-581.70%,
,艾格蒙樱桃番茄意大利面酱330g,上海甫田贸易有限公司,120,瓶,"1,980.00",0.00%,"1,585.20",0.00%,394.8,0.00%,19.90%,24.90%,337.44,17.00%,
,艾格蒙樱桃番茄意大利面酱330g,上海赢盘实业有限公司,120,瓶,"1,980.00",0.00%,"1,585.20",0.00%,394.8,0.00%,19.90%,24.90%,337.44,17.00%,
,艾格蒙樱桃番茄意大利面酱330g,上海绿地优鲜超市有限公司,108,瓶,594,0.00%,"1,426.68",0.00%,-832.68,0.00%,-140.20%,-58.40%,-711.69,-119.80%,
,艾格蒙樱桃番茄意大利面酱330g,百盛协信店,24,瓶,,,317.04,0.00%,-317.04,0.00%,,-100.00%,-270.97,,
,麦丽牌鸡蛋千层面(220),久光虹桥店,12,包,396,0.00%,174.24,0.00%,221.76,0.00%,56.00%,127.30%,189.54,47.90%,
,麦丽牌鸡蛋千层面(220),City Super环盛,56,包,"1,848.00",0.00%,813.12,0.00%,"1,034.88",0.00%,56.00%,127.30%,884.51,47.90%,
,麦丽牌鸡蛋千层面(220),久光静安店,21,包,653.4,0.00%,304.92,0.00%,348.48,0.00%,53.30%,114.30%,297.85,45.60%,
,麦丽牌鸡蛋千层面(220),上海赢盘实业有限公司,211,包,"6,892.38",0.00%,"3,063.72",0.00%,"3,828.66",0.00%,55.50%,125.00%,"3,272.36",47.50%,
,麦丽牌鸡蛋千层面(220),上海易初莲花连锁超市有限公司,24,包,833.98,0.00%,348.48,0.00%,485.5,0.00%,58.20%,139.30%,414.96,49.80%,
,麦丽牌鸡蛋千层面(220),北京蒂玛丽宝,12,包,249.48,0.00%,174.24,0.00%,75.24,0.00%,30.20%,43.20%,64.31,25.80%,
,麦丽牌鸡蛋千层面(220),上海爱莲超市有限公司,24,包,833.98,0.00%,348.48,0.00%,485.5,0.00%,58.20%,139.30%,414.96,49.80%,
,麦丽牌鸡蛋千层面(220),海口德艺馨贸易有限公司,24,包,554.4,0.00%,348.48,0.00%,205.92,0.00%,37.10%,59.10%,176,31.70%,
,麦丽牌鸡蛋千层面(220),上海学枭,12,包,277.2,0.00%,174.24,0.00%,102.96,0.00%,37.10%,59.10%,88,31.70%,
,麦丽牌鸡蛋千层面(220),河南大张,24,包,583.2,0.00%,348.48,0.00%,234.72,0.00%,40.20%,67.40%,200.62,34.40%,
,苏嘉度醋浸带枝水瓜果330g,城市超市,120,瓶,"7,740.00",0.00%,"2,642.40",0.00%,"5,097.60",0.00%,65.90%,192.90%,"4,356.92",56.30%,
,苏嘉度醋浸带枝水瓜果330g,久光虹桥店,12,瓶,774,0.00%,264.24,0.00%,509.76,0.00%,65.90%,192.90%,435.69,56.30%,
,苏嘉度醋浸带枝水瓜果330g,上海华润万家超市有限公司,72,瓶,"4,118.45",0.00%,"1,585.44",0.00%,"2,533.01",0.00%,61.50%,159.80%,"2,164.97",52.60%,
,苏嘉度醋浸带枝水瓜果330g,上海甫田贸易有限公司,24,瓶,"1,548.00",0.00%,528.48,0.00%,"1,019.52",0.00%,65.90%,192.90%,871.38,56.30%,
,苏嘉度醋浸带枝水瓜果330g,北京盛康悦通,24,瓶,"1,084.80",0.00%,528.48,0.00%,556.32,0.00%,51.30%,105.30%,475.49,43.80%,
,苏嘉度醋浸带枝水瓜果330g,巢尚食品,12,瓶,613.8,0.00%,264.24,0.00%,349.56,0.00%,57.00%,132.30%,298.77,48.70%,
,苏嘉度鸡尾小洋葱150g,城市超市,61,瓶,834.8,0.00%,303.17,0.00%,531.63,0.00%,63.70%,175.40%,454.38,54.40%,
,苏嘉度鸡尾小洋葱150g,上海华润万家超市有限公司,342,瓶,"4,426.25",0.00%,"1,699.74",0.00%,"2,726.51",0.00%,61.60%,160.40%,"2,330.35",52.60%,
,苏嘉度鸡尾小洋葱150g,久光静安店,9,瓶,126,0.00%,44.73,0.00%,81.27,0.00%,64.50%,181.70%,69.46,55.10%,
,苏嘉度鸡尾小洋葱150g,上海赢盘实业有限公司,72,瓶,"1,008.00",0.00%,357.84,0.00%,650.16,0.00%,64.50%,181.70%,555.69,55.10%,
,苏嘉度鸡尾小洋葱150g,上海懿利电子商务有限公司,12,瓶,117.6,0.00%,59.64,0.00%,57.96,0.00%,49.30%,97.20%,49.54,42.10%,
,苏嘉度鸡尾小洋葱150g,北京蒂玛丽宝,12,瓶,117.6,0.00%,59.64,0.00%,57.96,0.00%,49.30%,97.20%,49.54,42.10%,
,苏嘉度鸡尾小洋葱150g,香江百货,24,瓶,317.52,0.00%,119.28,0.00%,198.24,0.00%,62.40%,166.20%,169.44,53.40%,
,苏嘉度鸡尾小洋葱150g,北京盛康悦通,24,瓶,235.2,0.00%,119.28,0.00%,115.92,0.00%,49.30%,97.20%,99.08,42.10%,
,苏嘉度鸡尾小洋葱150g,青岛天泽源,12,瓶,131.02,0.00%,59.64,0.00%,71.38,0.00%,54.50%,119.70%,61.01,46.60%,
,苏嘉度鸡尾小洋葱150g,深圳盒马,36,瓶,511.2,0.00%,178.92,0.00%,332.28,0.00%,65.00%,185.70%,284,55.60%,
,苏嘉度鸡尾小洋葱150g,巢尚食品,12,瓶,133.32,0.00%,59.64,0.00%,73.68,0.00%,55.30%,123.50%,62.97,47.20%,
,麦丽牌小弯通意大利面(70),久光虹桥店,24,包,348,0.00%,126.24,0.00%,221.76,0.00%,63.70%,175.70%,189.54,54.50%,
,麦丽牌小弯通意大利面(70),1号店进口食品,111,包,"1,609.50",0.00%,583.86,0.00%,"1,025.64",0.00%,63.70%,175.70%,876.62,54.50%,
,麦丽牌小弯通意大利面(70),上海华润万家超市有限公司,"1,967.00",包,"26,389.81",0.00%,"10,346.42",0.00%,"16,043.39",0.10%,60.80%,155.10%,"13,712.30",52.00%,
,麦丽牌小弯通意大利面(70),City Super环盛,72,包,"1,044.00",0.00%,378.72,0.00%,665.28,0.00%,63.70%,175.70%,568.62,54.50%,
,麦丽牌小弯通意大利面(70),久光静安店,60,包,870,0.00%,315.6,0.00%,554.4,0.00%,63.70%,175.70%,473.85,54.50%,
,麦丽牌小弯通意大利面(70),伊淘食品,900,包,"5,400.00",0.00%,"4,734.00",0.00%,666,0.00%,12.30%,14.10%,569.23,10.50%,
,麦丽牌小弯通意大利面(70),伊梭零售,3,包,30,0.00%,15.78,0.00%,14.22,0.00%,47.40%,90.10%,12.15,40.50%,
,麦丽牌小弯通意大利面(70),上海易初莲花连锁超市有限公司,60,包,919.61,0.00%,315.6,0.00%,604.01,0.00%,65.70%,191.40%,516.25,56.10%,
,麦丽牌小弯通意大利面(70),上海纽加僖信息技术有限公司,48,包,523.2,0.00%,252.48,0.00%,270.72,0.00%,51.70%,107.20%,231.38,44.20%,
,麦丽牌小弯通意大利面(70),苏州曦睿贸易有限公司,12,包,128.4,0.00%,63.12,0.00%,65.28,0.00%,50.80%,103.40%,55.79,43.50%,
,麦丽牌小弯通意大利面(70),北京蒂玛丽宝,48,包,440.64,0.00%,252.48,0.00%,188.16,0.00%,42.70%,74.50%,160.82,36.50%,
,麦丽牌小弯通意大利面(70),上海爱莲超市有限公司,132,包,"2,023.13",0.00%,694.32,0.00%,"1,328.81",0.00%,65.70%,191.40%,"1,135.74",56.10%,
,麦丽牌小弯通意大利面(70),台州古易进出口,36,包,367.2,0.00%,189.36,0.00%,177.84,0.00%,48.40%,93.90%,152,41.40%,
,麦丽牌小弯通意大利面(70),海口德艺馨贸易有限公司,108,包,"1,101.60",0.00%,568.08,0.00%,533.52,0.00%,48.40%,93.90%,456,41.40%,
,麦丽牌小弯通意大利面(70),百盛协信店,12,包,174,0.00%,63.12,0.00%,110.88,0.00%,63.70%,175.70%,94.77,54.50%,
,麦丽牌小弯通意大利面(70),上海学枭,24,包,244.8,0.00%,126.24,0.00%,118.56,0.00%,48.40%,93.90%,101.33,41.40%,
,麦丽牌小弯通意大利面(70),深圳盒马,72,包,"1,101.60",0.00%,378.72,0.00%,722.88,0.00%,65.60%,190.90%,617.85,56.10%,
,麦丽牌小弯通意大利面(70),珠海得一,24,包,330.48,0.00%,126.24,0.00%,204.24,0.00%,61.80%,161.80%,174.56,52.80%,
,麦丽牌小弯通意大利面(70),哈尔滨致昂,120,包,"1,308.00",0.00%,631.2,0.00%,676.8,0.00%,51.70%,107.20%,578.46,44.20%,
,麦嘉乐牌三色螺丝形意大利面309#,久光虹桥店,11,包,178.2,0.00%,67.43,0.00%,110.77,0.00%,62.20%,164.30%,94.68,53.10%,
,麦嘉乐牌三色螺丝形意大利面309#,1号店进口食品,258,包,"3,165.00",0.00%,"1,581.54",0.00%,"1,583.46",0.00%,50.00%,100.10%,"1,353.38",42.80%,
,麦嘉乐牌三色螺丝形意大利面309#,City Super环盛,888,包,"14,651.66",0.00%,"5,443.44",0.00%,"9,208.22",0.10%,62.80%,169.20%,"7,870.27",53.70%,
,麦嘉乐牌三色螺丝形意大利面309#,久光静安店,116,包,"1,914.00",0.00%,711.08,0.00%,"1,202.92",0.00%,62.80%,169.20%,"1,028.14",53.70%,
,麦嘉乐牌三色螺丝形意大利面309#,伊淘食品,"3,600.00",包,"24,732.00",0.00%,"22,068.00",0.00%,"2,664.00",0.00%,10.80%,12.10%,"2,276.92",9.20%,
,麦嘉乐牌三色螺丝形意大利面309#,嘉兴良德贸易,24,包,199.2,0.00%,147.12,0.00%,52.08,0.00%,26.10%,35.40%,44.51,22.30%,
,麦嘉乐牌三色螺丝形意大利面309#,上海众选商业管理有限公司,-4,包,-66,0.00%,-24.52,0.00%,-41.48,0.00%,62.80%,169.20%,-35.45,53.70%,
,麦嘉乐牌三色螺丝形意大利面309#,上海纽加僖信息技术有限公司,48,包,398.4,0.00%,294.24,0.00%,104.16,0.00%,26.10%,35.40%,89.03,22.30%,
,麦嘉乐牌三色螺丝形意大利面309#,珠海美味多,48,包,398.4,0.00%,294.24,0.00%,104.16,0.00%,26.10%,35.40%,89.03,22.30%,
,麦嘉乐牌三色螺丝形意大利面309#,上海懿利电子商务有限公司,72,包,597.6,0.00%,441.36,0.00%,156.24,0.00%,26.10%,35.40%,133.54,22.30%,
,麦嘉乐牌三色螺丝形意大利面309#,上海松江绿地商业管理有限公司,24,包,396,0.00%,147.12,0.00%,248.88,0.00%,62.80%,169.20%,212.72,53.70%,
,麦嘉乐牌三色螺丝形意大利面309#,上海绿地优鲜超市有限公司,"1,256.00",包,"20,644.20",0.00%,"7,699.28",0.00%,"12,944.92",0.10%,62.70%,168.10%,"11,064.03",53.60%,
,麦嘉乐牌三色螺丝形意大利面309#,上海天翌电子商务有限公司,"2,622.00",包,"22,840.62",0.00%,"16,072.86",0.00%,"6,767.76",0.10%,29.60%,42.10%,"5,784.41",25.30%,
,麦嘉乐牌三色螺丝形意大利面309#,上海汐润企业管理有限公司,45,包,594,0.00%,275.85,0.00%,318.15,0.00%,53.60%,115.30%,271.92,45.80%,
,麦嘉乐牌三色螺丝形意大利面309#,香江百货,48,包,748.8,0.00%,294.24,0.00%,454.56,0.00%,60.70%,154.50%,388.51,51.90%,
,麦嘉乐牌三色螺丝形意大利面309#,上海学枭,216,包,"1,792.80",0.00%,"1,324.08",0.00%,468.72,0.00%,26.10%,35.40%,400.62,22.30%,
,麦嘉乐牌三色螺丝形意大利面309#,欢乐便利店,36,包,505.02,0.00%,220.68,0.00%,284.34,0.00%,56.30%,128.80%,243.03,48.10%,
,麦嘉乐牌三色螺丝形意大利面309#,龙新食品商行,120,包,796.8,0.00%,735.6,0.00%,61.2,0.00%,7.70%,8.30%,52.31,6.60%,
,麦嘉乐牌三色螺丝形意大利面309#,精彩生活超市,24,包,375.84,0.00%,147.12,0.00%,228.72,0.00%,60.90%,155.50%,195.49,52.00%,
,#NAME?,全洲马当路店,12,盒,360,0.00%,257.4,0.00%,102.6,0.00%,28.50%,39.90%,87.69,24.40%,
,#NAME?,高岛屋-YS,26,盒,884,0.00%,557.7,0.00%,326.3,0.00%,36.90%,58.50%,278.89,31.50%,
,#NAME?,上海衡毅商贸有限公司,373,盒,"9,698.00",0.00%,"8,000.85",0.00%,"1,697.15",0.00%,17.50%,21.20%,"1,450.56",15.00%,
,#NAME?,美嘉食品店,8,盒,234,0.00%,171.6,0.00%,62.4,0.00%,26.70%,36.40%,53.33,22.80%,
,#NAME?,西康路店,53,盒,"1,642.87",0.00%,"1,136.85",0.00%,506.02,0.00%,30.80%,44.50%,432.5,26.30%,
,#NAME?,上海汐润企业管理有限公司,26,盒,715.12,0.00%,557.7,0.00%,157.42,0.00%,22.00%,28.20%,134.55,18.80%,
,#NAME?,欢乐便利店,12,盒,331.5,0.00%,257.4,0.00%,74.1,0.00%,22.40%,28.80%,63.33,19.10%,
,麦丽牌墨鱼汁意大利面(15S),城市超市,379,包,"12,696.50",0.00%,"4,460.83",0.00%,"8,235.67",0.10%,64.90%,184.60%,"7,039.03",55.40%,
,麦丽牌墨鱼汁意大利面(15S),久光虹桥店,25,包,834.4,0.00%,294.25,0.00%,540.15,0.00%,64.70%,183.60%,461.67,55.30%,
,麦丽牌墨鱼汁意大利面(15S),高岛屋-YS,24,包,804,0.00%,282.48,0.00%,521.52,0.00%,64.90%,184.60%,445.74,55.40%,
,麦丽牌墨鱼汁意大利面(15S),上海华润万家超市有限公司,24,包,643.2,0.00%,282.48,0.00%,360.72,0.00%,56.10%,127.70%,308.31,47.90%,
,麦丽牌墨鱼汁意大利面(15S),City Super环盛,49,包,"1,608.00",0.00%,576.73,0.00%,"1,031.27",0.00%,64.10%,178.80%,881.43,54.80%,
,麦丽牌墨鱼汁意大利面(15S),久光静安店,72,包,"2,412.00",0.00%,847.44,0.00%,"1,564.56",0.00%,64.90%,184.60%,"1,337.23",55.40%,
,麦丽牌墨鱼汁意大利面(15S),伊淘食品,"1,056.00",包,"13,104.96",0.00%,"12,429.12",0.00%,675.84,0.00%,5.20%,5.40%,577.64,4.40%,
,麦丽牌墨鱼汁意大利面(15S),上海易初莲花连锁超市有限公司,23,包,811.9,0.00%,270.71,0.00%,541.19,0.00%,66.70%,199.90%,462.56,57.00%,
,麦丽牌墨鱼汁意大利面(15S),上海众选商业管理有限公司,-2,包,-67,0.00%,-23.54,0.00%,-43.46,0.00%,64.90%,184.60%,-37.15,55.40%,
,麦丽牌墨鱼汁意大利面(15S),上海纽加僖信息技术有限公司,48,包,"1,204.80",0.00%,564.96,0.00%,639.84,0.00%,53.10%,113.30%,546.87,45.40%,
,麦丽牌墨鱼汁意大利面(15S),珠海美味多,24,包,564,0.00%,282.48,0.00%,281.52,0.00%,49.90%,99.70%,240.62,42.70%,
,麦丽牌墨鱼汁意大利面(15S),上海翌恒网络科技有限公司,144,包,"4,997.88",0.00%,"1,694.88",0.00%,"3,303.00",0.00%,66.10%,194.90%,"2,823.08",56.50%,
,麦丽牌墨鱼汁意大利面(15S),北京蒂玛丽宝,48,包,"1,015.20",0.00%,564.96,0.00%,450.24,0.00%,44.30%,79.70%,384.82,37.90%,
,麦丽牌墨鱼汁意大利面(15S),上海绿地优鲜超市有限公司,609,包,"20,571.13",0.00%,"7,167.93",0.00%,"13,403.20",0.10%,65.20%,187.00%,"11,455.73",55.70%,
,麦丽牌墨鱼汁意大利面(15S),上海爱莲超市有限公司,48,包,"1,694.40",0.00%,564.96,0.00%,"1,129.44",0.00%,66.70%,199.90%,965.33,57.00%,
,麦丽牌墨鱼汁意大利面(15S),上海易果电子商务有限公司,96,包,"3,216.00",0.00%,"1,129.92",0.00%,"2,086.08",0.00%,64.90%,184.60%,"1,782.97",55.40%,
,麦丽牌墨鱼汁意大利面(15S),台州古易进出口,24,包,564,0.00%,282.48,0.00%,281.52,0.00%,49.90%,99.70%,240.62,42.70%,
,麦丽牌墨鱼汁意大利面(15S),海口德艺馨贸易有限公司,72,包,"1,692.00",0.00%,847.44,0.00%,844.56,0.00%,49.90%,99.70%,721.85,42.70%,
,麦丽牌墨鱼汁意大利面(15S),香江百货,72,包,"2,285.28",0.00%,847.44,0.00%,"1,437.84",0.00%,62.90%,169.70%,"1,228.92",53.80%,
,麦丽牌墨鱼汁意大利面(15S),百盛协信店,24,包,804,0.00%,282.48,0.00%,521.52,0.00%,64.90%,184.60%,445.74,55.40%,
,麦丽牌墨鱼汁意大利面(15S),北京盒马,18,包,646.78,0.00%,211.86,0.00%,434.92,0.00%,67.20%,205.30%,371.73,57.50%,
,麦丽牌墨鱼汁意大利面(15S),上海盒马,480,包,"15,927.36",0.00%,"5,649.60",0.00%,"10,277.76",0.10%,64.50%,181.90%,"8,784.41",55.20%,
,麦丽牌墨鱼汁意大利面(15S),深圳盒马,96,包,"3,388.80",0.00%,"1,129.92",0.00%,"2,258.88",0.00%,66.70%,199.90%,"1,930.67",57.00%,
,麦丽牌墨鱼汁意大利面(15S),精彩生活超市,24,包,760.32,0.00%,282.48,0.00%,477.84,0.00%,62.80%,169.20%,408.41,53.70%,
,萨尔茨堡全脂牛奶礼盒(6盒装),苏州曦睿贸易有限公司,110,个,,,"1,405.80",0.00%,"-1,405.80",0.00%,,-100.00%,"-1,201.54",,
,萨尔茨堡全脂牛奶礼盒(6盒装),上海翌恒网络科技有限公司,20,个,,,255.6,0.00%,-255.6,0.00%,,-100.00%,-218.46,,
,萨尔茨堡全脂牛奶礼盒(6盒装),上海天翌电子商务有限公司,-4,个,,,-51.12,0.00%,51.12,0.00%,,-100.00%,43.69,,
,萨尔茨堡全脂牛奶礼盒(6盒装),海口德艺馨贸易有限公司,60,个,,,766.8,0.00%,-766.8,0.00%,,-100.00%,-655.38,,
,萨尔茨堡全脂牛奶礼盒(6盒装),秦皇岛市福凯,12,个,,,153.36,0.00%,-153.36,0.00%,,-100.00%,-131.08,,
,萨尔茨堡全脂牛奶礼盒(6盒装),重庆胤铭,4,个,,,51.12,0.00%,-51.12,0.00%,,-100.00%,-43.69,,
,萨尔茨堡全脂牛奶礼盒(6盒装),上海盒马,45,个,,,575.1,0.00%,-575.1,0.00%,,-100.00%,-491.54,,
,#NAME?,高岛屋-YS,34,杯,680,0.00%,504.9,0.00%,175.1,0.00%,25.70%,34.70%,149.66,22.00%,
,#NAME?,上海衡毅商贸有限公司,803,杯,"14,414.00",0.00%,"11,924.55",0.00%,"2,489.45",0.00%,17.30%,20.90%,"2,127.74",14.80%,
,#NAME?,美嘉食品店,12,杯,216,0.00%,178.2,0.00%,37.8,0.00%,17.50%,21.20%,32.31,15.00%,
,#NAME?,上海全惠实业有限公司,14,杯,266,0.00%,207.9,0.00%,58.1,0.00%,21.80%,27.90%,49.66,18.70%,
,#NAME?,新鸿基,6,杯,,,89.1,0.00%,-89.1,0.00%,,-100.00%,-76.15,,
,运费,微信托斯卡纳集市,14,次,208.9,0.00%,70,0.00%,138.9,0.00%,66.50%,198.40%,118.72,56.80%,
,法布芮“加号”热巧克力粉,曹剑羽,246,包,"25,200.00",0.00%,"34,440.00",0.10%,"-9,240.00",-0.10%,-36.70%,-26.80%,"-7,897.44",-31.30%,
,法布芮“加号”热巧克力粉,一次性客户,12,包,"1,440.00",0.00%,"1,680.00",0.00%,-240,0.00%,-16.70%,-14.30%,-205.13,-14.20%,
,家乐氏K米205g,上海众选商业管理有限公司,12,盒,289.2,0.00%,229.44,0.00%,59.76,0.00%,20.70%,26.00%,51.08,17.70%,
,家乐氏K米205g,上海松江绿地商业管理有限公司,12,盒,289.2,0.00%,229.44,0.00%,59.76,0.00%,20.70%,26.00%,51.08,17.70%,
,家乐氏K米205g,上海绿地优鲜超市有限公司,"1,233.00",盒,"29,715.30",0.00%,"23,574.96",0.00%,"6,140.34",0.00%,20.70%,26.00%,"5,248.15",17.70%,
,雀巢焦糖布丁粉500g,南京恒发,716,包,716,0.00%,"19,740.12",0.00%,"-19,024.12",-0.10%,-2657.00%,-96.40%,"-16,259.93",-2270.90%,
,雀巢焦糖布丁粉500g,上海天翌电子商务有限公司,112,包,"3,260.92",0.00%,"3,087.84",0.00%,173.08,0.00%,5.30%,5.60%,147.93,4.50%,
,#NAME?,城市超市,-27,包,"-1,269.00",0.00%,-824.85,0.00%,-444.15,0.00%,35.00%,53.80%,-379.62,29.90%,
